ID,GIS ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
151,44476,MORGAN AVE ,SCHOLES ST,STAGG ST,SB,01/10/2012,115,93,65,60,71,137,178,229,284,273,299,328,312,326,348,409,389,394,292,266,177,169,160,133
152,44476,MORGAN AVE ,SCHOLES ST,STAGG ST,SB,01/11/2012,126,77,76,76,86,154,175,240,306,314,307,269,303,333,335,395,382,402,359,267,190,174,153,146
153,44476,MORGAN AVE ,SCHOLES ST,STAGG ST,SB,01/12/2012,141,121,80,68,94,110,198,249,276,267,257,318,321,316,351,393,373,395,319,224,237,183,143,151
154,44476,MORGAN AVE ,SCHOLES ST,STAGG ST,SB,01/13/2012,159,101,87,70,113,119,202,161,262,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,31320,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,EB,01/09/2012,59,17,13,21,17,41,85,221,256,199,111,169,174,211,191,302,413,311,258,148,106,104,82,85
156,31320,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,EB,01/10/2012,49,29,9,8,13,40,77,213,259,189,184,190,192,174,192,294,365,326,239,206,98,105,99,76
157,31320,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,EB,01/11/2012,42,29,23,8,18,42,104,196,241,168,83,172,216,201,191,333,317,297,247,173,107,118,62,67
158,31320,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,EB,01/12/2012,57,31,13,11,14,28,79,147,241,198,165,187,202,164,203,213,314,325,195,173,113,114,105,70
159,31320,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,EB,01/13/2012,80,26,28,22,20,45,109,212,248,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,31320,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,WB,01/09/2012,52,18,13,20,20,49,111,279,315,208,207,202,223,127,205,229,239,243,211,122,113,108,84,63
161,31320,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,WB,01/10/2012,56,26,20,12,14,46,131,294,195,138,192,183,164,188,222,256,232,234,186,144,105,109,97,70
162,31320,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,WB,01/11/2012,48,29,20,14,22,38,103,336,267,227,195,162,208,143,203,241,246,257,219,120,129,107,88,60
269,122461,8 AVE,BUTLER ST,DOUGLAS ST,NB,01/13/2012,84,69,49,46,66,244,549,572,571,508,333,392,,,,,,,,,,,,
163,31320,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,WB,01/12/2012,59,28,20,13,14,47,127,309,193,158,194,202,220,186,193,251,268,258,249,267,221,198,131,71
164,31320,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,WB,01/13/2012,64,27,19,16,24,65,139,372,387,224,5,0,0,0,0,0,0,0,0,0,0,0,0,0
165,65882,KINGSLAND AVENUE,DRIGGS AVENUE,NASSAU AVENUE,NB,01/09/2012,24,33,31,24,47,159,288,330,375,297,205,269,209,251,250,258,292,289,207,128,138,112,96,52
166,65882,KINGSLAND AVENUE,DRIGGS AVENUE,NASSAU AVENUE,NB,01/10/2012,45,31,32,36,48,171,291,348,330,309,220,254,240,227,269,243,326,282,227,168,115,155,102,73
167,65882,KINGSLAND AVENUE,DRIGGS AVENUE,NASSAU AVENUE,NB,01/11/2012,48,41,32,20,62,154,306,304,361,252,222,217,224,243,270,271,306,271,243,147,144,147,106,73
168,65882,KINGSLAND AVENUE,DRIGGS AVENUE,NASSAU AVENUE,NB,01/12/2012,56,41,39,35,64,144,334,356,375,315,204,247,228,200,230,242,310,281,233,178,142,143,98,83
169,65882,KINGSLAND AVENUE,DRIGGS AVENUE,NASSAU AVENUE,NB,01/13/2012,49,39,46,35,65,170,269,339,340,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,43218,LEWIS AVE,HALSEY ST,MACON AVE,NB,01/09/2012,121,92,61,42,45,102,208,531,564,419,385,364,421,379,454,496,530,520,452,399,339,267,228,189
171,43218,LEWIS AVE,HALSEY ST,MACON AVE,NB,01/10/2012,133,89,53,40,55,103,187,527,552,466,371,348,340,375,449,539,493,529,469,433,331,318,237,182
172,43218,LEWIS AVE,HALSEY ST,MACON AVE,NB,01/11/2012,129,89,67,42,46,107,181,505,603,443,410,358,361,425,484,566,526,565,467,416,346,314,240,215
173,43218,LEWIS AVE,HALSEY ST,MACON AVE,NB,01/12/2012,179,82,68,49,60,100,197,490,577,474,397,360,369,401,481,587,542,515,482,426,408,329,271,217
174,43218,LEWIS AVE,HALSEY ST,MACON AVE,NB,01/13/2012,150,85,79,51,69,107,201,546,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,44195,HUMBOLDT STREET,GRAND STREET,POWERS STREET,SB,01/09/2012,89,35,30,27,32,54,94,187,257,211,198,196,184,239,264,319,329,352,272,197,152,126,119,100
176,44195,HUMBOLDT STREET,GRAND STREET,POWERS STREET,SB,01/10/2012,91,46,46,21,36,60,108,208,281,220,183,230,228,201,261,334,326,344,291,202,164,134,134,115
177,44195,HUMBOLDT STREET,GRAND STREET,POWERS STREET,SB,01/11/2012,81,45,37,35,36,61,112,215,289,188,220,223,209,239,269,306,361,354,289,203,183,157,119,105
178,44195,HUMBOLDT STREET,GRAND STREET,POWERS STREET,SB,01/12/2012,112,60,51,39,32,47,120,189,254,222,196,204,218,233,250,334,328,355,240,228,182,150,121,124
179,44195,HUMBOLDT STREET,GRAND STREET,POWERS STREET,SB,01/13/2012,109,63,45,39,48,54,116,180,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,34858,KENT AVENUE,NORTH 1 STREET,GRAND STREET,NB,01/09/2012,97,66,54,33,31,29,90,244,279,366,307,290,284,303,269,365,379,399,354,287,216,178,141,129
181,34858,KENT AVENUE,NORTH 1 STREET,GRAND STREET,NB,01/10/2012,114,66,46,22,25,36,78,244,325,337,281,317,311,306,274,347,400,351,329,296,223,189,168,160
182,34858,KENT AVENUE,NORTH 1 STREET,GRAND STREET,NB,01/11/2012,139,86,64,40,32,29,102,239,292,311,296,315,326,309,340,393,379,392,358,298,233,207,168,144
183,34858,KENT AVENUE,NORTH 1 STREET,GRAND STREET,NB,01/12/2012,135,139,89,54,28,33,96,194,294,241,217,260,215,204,239,370,407,446,406,301,250,234,185,180
184,34858,KENT AVENUE,NORTH 1 STREET,GRAND STREET,NB,01/13/2012,149,145,80,53,36,49,91,208,293,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,43547,RALPH AVE,MACON ST,MAC DONOUGH ST,NB,01/09/2012,77,66,35,24,32,67,114,291,221,201,175,203,185,187,198,248,223,238,203,176,157,128,141,95
186,43547,RALPH AVE,MACON ST,MAC DONOUGH ST,NB,01/10/2012,95,64,25,30,40,58,117,269,294,240,194,152,176,191,252,241,223,228,205,192,159,141,122,107
187,43547,RALPH AVE,MACON ST,MAC DONOUGH ST,NB,01/11/2012,75,53,34,41,29,66,124,245,229,196,158,164,177,170,217,254,250,231,216,178,162,138,122,104
188,43547,RALPH AVE,MACON ST,MAC DONOUGH ST,NB,01/12/2012,71,55,38,31,41,59,110,202,210,200,179,175,179,175,212,235,236,211,216,187,140,139,135,124
189,43547,RALPH AVE,MACON ST,MAC DONOUGH ST,NB,01/13/2012,66,45,41,23,47,64,96,236,224,221,112,0,0,0,0,0,0,0,0,0,0,0,0,0
190,43547,RALPH AVE,MACON ST,MAC DONOUGH ST,SB,01/09/2012,91,59,48,29,43,74,103,311,276,221,120,212,197,245,254,353,392,337,293,228,206,190,149,86
191,43547,RALPH AVE,MACON ST,MAC DONOUGH ST,SB,01/10/2012,86,54,31,37,43,48,132,307,295,248,202,237,211,237,277,353,389,407,283,264,188,203,130,112
192,43547,RALPH AVE,MACON ST,MAC DONOUGH ST,SB,01/11/2012,97,59,39,44,42,69,112,368,293,243,229,223,221,263,281,386,383,324,311,268,252,168,146,106
193,43547,RALPH AVE,MACON ST,MAC DONOUGH ST,SB,01/12/2012,92,51,57,36,38,60,124,315,349,271,218,230,234,211,285,396,361,365,274,259,202,216,165,148
194,43547,RALPH AVE,MACON ST,MAC DONOUGH ST,SB,01/13/2012,78,73,49,40,48,70,118,350,313,262,74,0,0,0,0,0,0,0,0,0,0,0,0,0
195,43934,ROCKAWAY AVE,MARION ST,SUMPTER ST,NB,01/09/2012,73,41,31,36,42,73,180,261,292,237,208,228,243,257,280,274,257,289,231,195,159,159,131,115
196,43934,ROCKAWAY AVE,MARION ST,SUMPTER ST,NB,01/10/2012,71,38,44,38,33,88,196,256,265,233,215,243,249,273,253,284,260,270,251,198,178,157,122,96
197,43934,ROCKAWAY AVE,MARION ST,SUMPTER ST,NB,01/11/2012,72,50,52,38,40,75,170,272,290,279,251,196,264,239,249,273,261,273,250,219,177,138,136,95
198,43934,ROCKAWAY AVE,MARION ST,SUMPTER ST,NB,01/12/2012,82,52,54,29,47,79,149,276,279,222,224,209,235,232,267,274,246,263,239,207,169,146,147,106
199,43934,ROCKAWAY AVE,MARION ST,SUMPTER ST,NB,01/13/2012,96,54,43,34,51,71,184,257,275,229,121,0,0,0,0,0,0,0,0,0,0,0,0,0
200,43934,ROCKAWAY AVE,MARION ST,SUMPTER ST,SB,01/09/2012,56,51,36,34,42,58,138,256,259,232,222,217,240,246,239,282,295,294,303,228,140,144,146,107
201,43934,ROCKAWAY AVE,MARION ST,SUMPTER ST,SB,01/10/2012,61,64,39,29,46,68,157,231,287,306,228,229,189,266,241,281,313,304,238,243,174,161,132,99
202,43934,ROCKAWAY AVE,MARION ST,SUMPTER ST,SB,01/11/2012,72,55,38,36,41,58,152,218,265,231,223,281,248,243,275,291,310,329,263,238,200,148,101,91
203,43934,ROCKAWAY AVE,MARION ST,SUMPTER ST,SB,01/12/2012,72,52,32,28,50,54,135,201,254,232,237,261,276,260,260,314,256,315,261,206,189,154,139,131
204,43934,ROCKAWAY AVE,MARION ST,SUMPTER ST,SB,01/13/2012,97,78,44,33,52,58,151,251,316,278,129,0,0,0,0,0,0,0,0,0,0,0,0,0
205,43314,STUYVESANT AVENUE,HALSEY STREET,MACON STREET,SB,01/09/2012,79,43,48,23,27,41,118,289,333,209,174,201,235,238,309,431,460,446,354,279,230,177,136,108
206,43314,STUYVESANT AVENUE,HALSEY STREET,MACON STREET,SB,01/10/2012,86,34,31,24,31,42,104,289,363,242,164,204,200,178,277,410,450,458,367,293,210,179,138,101
207,43314,STUYVESANT AVENUE,HALSEY STREET,MACON STREET,SB,01/11/2012,58,37,38,20,29,51,110,310,347,200,177,204,241,241,298,427,437,418,362,274,235,191,131,91
208,43314,STUYVESANT AVENUE,HALSEY STREET,MACON STREET,SB,01/12/2012,69,64,28,33,32,38,98,305,349,235,172,183,213,216,272,433,468,392,325,261,211,206,149,112
209,43314,STUYVESANT AVENUE,HALSEY STREET,MACON STREET,SB,01/13/2012,86,57,32,22,35,51,119,258,364,244,59,0,0,0,0,0,0,0,0,0,0,0,0,0
210,31347,THROOP AVENUE,GERRY STREET,BARTLETT STREET,NB,01/09/2012,48,21,16,14,15,40,95,220,252,186,174,163,176,183,227,229,215,209,157,123,73,51,46,48
211,31347,THROOP AVENUE,GERRY STREET,BARTLETT STREET,NB,01/10/2012,41,15,20,11,14,31,109,243,257,206,168,166,178,166,200,221,240,193,159,106,86,72,75,46
212,31347,THROOP AVENUE,GERRY STREET,BARTLETT STREET,NB,01/11/2012,28,24,14,13,17,39,94,216,260,168,160,153,171,190,195,214,240,212,150,119,84,61,61,38
213,31347,THROOP AVENUE,GERRY STREET,BARTLETT STREET,NB,01/12/2012,45,29,16,12,20,34,100,237,262,194,157,159,165,172,175,218,223,188,161,93,110,89,66,39
214,31347,THROOP AVENUE,GERRY STREET,BARTLETT STREET,NB,01/13/2012,49,25,18,16,42,32,97,212,281,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,31118,UNION AVENUE,AINSLIE STREET,DEVOE STREET,NB,01/09/2012,96,88,72,41,64,63,135,229,287,210,212,247,233,208,255,261,252,240,215,212,178,147,150,114
216,31118,UNION AVENUE,AINSLIE STREET,DEVOE STREET,NB,01/10/2012,102,97,74,46,52,84,137,241,298,277,200,208,240,237,250,276,248,216,225,185,202,183,134,175
217,31118,UNION AVENUE,AINSLIE STREET,DEVOE STREET,NB,01/11/2012,111,87,92,55,54,77,214,339,209,256,286,250,243,226,208,251,203,202,233,204,189,178,152,109
218,31118,UNION AVENUE,AINSLIE STREET,DEVOE STREET,NB,01/12/2012,129,142,80,61,56,74,132,227,300,230,205,226,276,269,247,267,240,229,242,213,232,222,154,200
219,31118,UNION AVENUE,AINSLIE STREET,DEVOE STREET,NB,01/13/2012,140,109,105,63,67,98,246,354,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,31118,UNION AVENUE,AINSLIE STREET,DEVOE STREET,SB,01/09/2012,117,79,54,42,62,76,149,235,233,255,212,193,291,293,312,324,343,345,290,284,192,180,164,157
221,31118,UNION AVENUE,AINSLIE STREET,DEVOE STREET,SB,01/10/2012,104,75,58,50,62,78,148,242,294,243,236,202,243,268,294,309,379,343,277,252,201,176,159,152
222,31118,UNION AVENUE,AINSLIE STREET,DEVOE STREET,SB,01/11/2012,105,74,61,49,69,74,146,262,347,317,241,252,364,348,344,402,440,394,340,317,241,238,207,171
223,31118,UNION AVENUE,AINSLIE STREET,DEVOE STREET,SB,01/12/2012,129,98,81,61,67,99,178,286,402,280,295,250,310,319,299,349,375,328,343,262,284,209,183,141
224,31118,UNION AVENUE,AINSLIE STREET,DEVOE STREET,SB,01/13/2012,107,74,52,42,61,73,144,226,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,43322,MALCOLM X BLVD ,HANCOCK ST,HALSEY ST,NB,01/09/2012,97,74,52,37,55,93,182,357,353,279,251,253,229,251,296,323,326,337,302,241,211,193,187,135
226,43322,MALCOLM X BLVD ,HANCOCK ST,HALSEY ST,NB,01/10/2012,113,72,42,45,64,112,191,381,378,294,257,253,297,269,271,300,341,308,314,260,250,204,126,137
227,43322,MALCOLM X BLVD ,HANCOCK ST,HALSEY ST,NB,01/11/2012,101,75,46,41,53,107,203,374,395,318,234,253,287,300,272,340,330,327,299,285,234,213,177,138
228,43322,MALCOLM X BLVD ,HANCOCK ST,HALSEY ST,NB,01/12/2012,125,77,49,42,55,90,182,365,366,284,248,236,250,274,325,312,320,324,296,243,222,190,179,183
229,43322,MALCOLM X BLVD ,HANCOCK ST,HALSEY ST,NB,01/13/2012,124,87,70,37,68,104,193,359,406,291,66,0,0,0,0,0,0,0,0,0,0,0,0,0
230,43322,MALCOLM X BLVD ,HANCOCK ST,HALSEY ST,SB,01/09/2012,102,70,45,43,42,70,133,287,296,266,197,232,252,230,265,369,375,363,319,254,253,201,155,128
231,43322,MALCOLM X BLVD ,HANCOCK ST,HALSEY ST,SB,01/10/2012,102,86,48,47,59,67,136,267,296,255,270,237,220,272,282,362,319,392,346,284,241,195,156,135
232,43322,MALCOLM X BLVD ,HANCOCK ST,HALSEY ST,SB,01/11/2012,101,74,46,36,39,67,148,258,304,253,218,240,241,257,299,353,405,394,302,265,221,228,146,129
233,43322,MALCOLM X BLVD ,HANCOCK ST,HALSEY ST,SB,01/12/2012,106,67,45,45,42,54,163,243,290,269,219,230,249,232,286,396,323,389,371,300,235,188,158,130
234,43322,MALCOLM X BLVD ,HANCOCK ST,HALSEY ST,SB,01/13/2012,99,78,44,38,36,75,106,260,320,281,70,0,0,0,0,0,0,0,0,0,0,0,0,0
235,31405,GRAHAM AVENUE,B-N POWERS STREET,AINSLIE STREET,NB,01/09/2012,60,57,40,19,52,82,178,250,261,209,168,168,169,203,225,226,236,182,187,168,131,105,112,86
236,31405,GRAHAM AVENUE,B-N POWERS STREET,AINSLIE STREET,NB,01/10/2012,70,42,36,23,52,100,157,243,281,232,213,217,197,222,221,216,203,196,195,183,131,128,108,85
237,31405,GRAHAM AVENUE,B-N POWERS STREET,AINSLIE STREET,NB,01/11/2012,55,49,36,29,51,80,153,281,275,184,206,208,209,215,242,196,209,205,205,165,151,118,115,93
238,31405,GRAHAM AVENUE,B-N POWERS STREET,AINSLIE STREET,NB,01/12/2012,95,62,30,36,58,80,169,211,254,203,156,209,224,217,218,201,217,255,169,156,147,125,126,85
239,31405,GRAHAM AVENUE,B-N POWERS STREET,AINSLIE STREET,NB,01/13/2012,71,64,50,44,65,96,182,258,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,31405,GRAHAM AVENUE,B-N POWERS STREET,AINSLIE STREET,SB,01/09/2012,47,38,21,15,29,52,130,177,153,171,174,210,148,189,192,230,282,249,163,134,128,88,105,62
241,31405,GRAHAM AVENUE,B-N POWERS STREET,AINSLIE STREET,SB,01/10/2012,32,32,23,19,20,51,105,193,209,154,177,158,180,210,201,251,255,228,182,148,105,101,75,71
242,31405,GRAHAM AVENUE,B-N POWERS STREET,AINSLIE STREET,SB,01/11/2012,54,39,20,21,28,38,96,186,222,206,174,193,187,223,192,284,252,233,162,147,106,96,79,80
243,31405,GRAHAM AVENUE,B-N POWERS STREET,AINSLIE STREET,SB,01/12/2012,66,37,27,24,35,33,105,191,186,162,168,162,163,208,227,311,293,218,181,139,139,110,97,83
244,31405,GRAHAM AVENUE,B-N POWERS STREET,AINSLIE STREET,SB,01/13/2012,59,44,26,25,30,53,124,200,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,45137,GREENE AVENUE,IRVING AVENUE,WYCKOFF AVENUE,NB,01/09/2012,21,14,22,8,7,22,41,85,119,78,102,96,97,98,94,112,123,122,110,86,79,45,46,24
246,45137,GREENE AVENUE,IRVING AVENUE,WYCKOFF AVENUE,NB,01/10/2012,14,20,13,7,11,30,54,102,93,89,94,117,103,80,116,141,145,116,117,97,63,41,44,32
247,45137,GREENE AVENUE,IRVING AVENUE,WYCKOFF AVENUE,NB,01/11/2012,29,9,9,6,11,19,40,80,89,76,75,76,97,84,92,116,119,118,103,80,59,52,38,22
248,45137,GREENE AVENUE,IRVING AVENUE,WYCKOFF AVENUE,NB,01/12/2012,25,7,10,6,11,16,45,99,112,85,78,81,107,90,112,110,104,152,125,98,64,49,49,33
249,45137,GREENE AVENUE,IRVING AVENUE,WYCKOFF AVENUE,NB,01/13/2012,29,15,13,7,11,14,49,98,105,90,63,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35151,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,EB,01/09/2012,49,32,50,30,28,88,147,143,227,238,201,220,219,217,249,246,226,218,182,146,157,79,74,66
251,35151,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,EB,01/10/2012,45,38,24,16,42,91,153,180,210,205,191,209,216,214,191,234,202,185,187,158,139,113,91,88
252,35151,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,EB,01/11/2012,58,39,28,40,53,100,201,150,224,202,224,212,238,133,264,255,218,224,192,146,147,99,103,79
253,35151,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,EB,01/12/2012,82,60,36,41,38,36,202,140,217,219,210,293,243,233,203,267,262,256,218,168,106,103,123,102
254,35151,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,EB,01/13/2012,81,56,37,58,50,89,147,145,260,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,35151,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,WB,01/09/2012,53,39,32,27,35,105,169,280,228,242,177,235,253,221,207,210,262,227,191,155,126,99,92,81
256,35151,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,WB,01/10/2012,64,24,27,15,35,99,146,161,268,248,181,184,210,185,192,175,214,216,196,158,129,155,83,86
257,35151,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,WB,01/11/2012,72,40,32,28,36,124,197,264,219,200,193,218,245,252,216,219,221,208,151,147,145,124,99,85
258,35151,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,WB,01/12/2012,66,52,37,33,32,167,131,269,228,242,209,226,218,208,268,255,223,226,230,175,137,148,124,87
259,35151,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,WB,01/13/2012,67,48,60,31,36,102,215,280,264,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,42985,KINGSTON AVE,ST JOHN'S PL,LINCOLN PL,NB,01/10/2012,65,34,20,16,23,46,121,294,343,275,232,245,182,263,287,315,316,268,278,225,187,182,113,82
261,42985,KINGSTON AVE,ST JOHN'S PL,LINCOLN PL,NB,01/11/2012,64,36,20,18,22,45,110,286,340,256,221,213,248,264,301,287,323,281,276,254,202,177,126,112
262,42985,KINGSTON AVE,ST JOHN'S PL,LINCOLN PL,NB,01/12/2012,94,39,31,15,33,56,83,282,421,309,266,271,248,236,290,320,344,309,294,217,180,164,128,101
263,42985,KINGSTON AVE,ST JOHN'S PL,LINCOLN PL,NB,01/13/2012,79,47,34,21,42,46,97,281,415,282,284,262,291,281,334,364,330,100,0,0,0,0,0,0
264,122461,3 AVE,BUTLER ST,DOUGLAS ST,NB,01/08/2012,160,164,125,101,109,78,78,88,142,155,233,276,371,366,305,323,345,302,271,207,179,136,126,110
265,122461,4 AVE,BUTLER ST,DOUGLAS ST,NB,01/09/2012,58,54,54,54,68,303,560,566,679,446,335,380,316,361,377,462,451,452,391,284,164,186,149,120
266,122461,5 AVE,BUTLER ST,DOUGLAS ST,NB,01/10/2012,77,46,28,51,59,207,549,645,588,427,398,363,344,341,377,457,382,498,370,328,218,197,139,107
267,122461,6 AVE,BUTLER ST,DOUGLAS ST,NB,01/11/2012,79,45,38,48,78,248,539,564,540,465,362,337,364,334,391,471,476,510,400,270,237,215,178,137
268,122461,7 AVE,BUTLER ST,DOUGLAS ST,NB,01/12/2012,111,41,40,41,72,219,562,604,562,428,356,340,355,299,371,472,443,456,389,288,206,179,167,139
270,122461,3 AVE,BUTLER ST,DOUGLAS ST,SB,01/08/2012,129,115,92,59,86,88,48,49,68,77,117,158,173,216,217,249,272,245,200,177,141,116,88,76
271,122461,4 AVE,BUTLER ST,DOUGLAS ST,SB,01/09/2012,55,33,44,37,54,60,95,141,183,243,176,228,197,239,249,289,403,421,400,255,172,161,109,90
272,122461,5 AVE,BUTLER ST,DOUGLAS ST,SB,01/10/2012,94,56,47,37,64,57,109,133,221,199,211,171,241,215,281,323,413,441,460,396,223,158,108,94
273,122461,6 AVE,BUTLER ST,DOUGLAS ST,SB,01/11/2012,92,53,45,40,64,56,108,142,208,210,196,182,248,201,289,311,384,392,379,269,197,157,118,108
274,122461,7 AVE,BUTLER ST,DOUGLAS ST,SB,01/12/2012,87,63,45,43,68,43,81,134,207,228,177,214,188,216,233,314,354,369,397,308,172,164,121,114
275,122461,8 AVE,BUTLER ST,DOUGLAS ST,SB,01/13/2012,77,43,39,42,58,73,93,129,226,245,201,245,,,,,,,,,,,,
276,29766,NEW YORK AVE,BERGEN ST,ST MARCUS AVE,NB,01/10/2012,111,43,48,40,39,117,279,505,596,560,380,362,353,405,438,468,437,452,400,380,298,266,206,160
277,29766,NEW YORK AVE,BERGEN ST,ST MARCUS AVE,NB,01/11/2012,115,71,49,42,53,104,267,478,543,444,379,346,378,390,423,475,446,484,417,387,322,274,211,195
278,29766,NEW YORK AVE,BERGEN ST,ST MARCUS AVE,NB,01/12/2012,128,78,47,42,51,108,286,472,548,433,379,374,356,364,406,453,439,474,446,387,317,291,230,191
279,29766,NEW YORK AVE,BERGEN ST,ST MARCUS AVE,NB,01/13/2012,110,74,56,39,65,108,282,476,533,425,396,396,440,400,441,452,447,98,0,0,0,0,0,0
280,29487,QUINCY ST,CLASSON AVE,FRANKLIN AVE,EB,01/09/2012,12,8,8,6,3,3,17,44,71,43,45,33,32,35,37,55,65,62,38,49,32,29,20,20
281,29487,QUINCY ST,CLASSON AVE,FRANKLIN AVE,EB,01/10/2012,7,8,1,2,1,4,18,42,63,47,33,39,30,34,35,70,56,54,66,56,45,36,28,18
282,29487,QUINCY ST,CLASSON AVE,FRANKLIN AVE,EB,01/11/2012,12,7,7,4,1,5,16,41,61,52,55,30,41,35,49,53,57,66,47,42,35,37,19,25
283,29487,QUINCY ST,CLASSON AVE,FRANKLIN AVE,EB,01/12/2012,13,9,5,4,4,3,12,41,70,41,29,36,35,31,35,67,65,44,46,60,23,35,24,26
284,29487,QUINCY ST,CLASSON AVE,FRANKLIN AVE,EB,01/13/2012,20,10,5,1,8,4,10,41,62,54,42,41,43,83,43,57,68,42,10,0,0,0,0,0
285,29896,QUINCY ST,TOMPKINS AVE,THROOP AVE,EB,01/09/2012,26,16,11,7,9,15,42,104,116,87,85,103,108,103,126,108,152,134,127,92,95,66,49,51
286,29896,QUINCY ST,TOMPKINS AVE,THROOP AVE,EB,01/10/2012,28,17,9,16,10,14,44,115,133,106,111,129,136,121,145,133,163,135,123,96,90,78,66,38
287,29896,QUINCY ST,TOMPKINS AVE,THROOP AVE,EB,01/11/2012,34,22,13,14,11,15,45,100,127,102,94,105,99,108,116,171,130,135,145,89,86,68,71,55
288,29896,QUINCY ST,TOMPKINS AVE,THROOP AVE,EB,01/12/2012,47,17,17,12,7,16,41,102,124,110,100,105,97,98,129,163,153,127,127,90,80,88,72,54
289,29896,QUINCY ST,TOMPKINS AVE,THROOP AVE,EB,01/13/2012,35,16,14,4,13,19,41,111,114,97,93,101,93,115,133,137,118,134,0,0,0,0,0,0
290,22541,SMITH ST,DOUGLASS,DEGRAW ST,NB,01/09/2012,123,72,66,56,70,174,367,412,336,327,281,313,286,326,326,343,331,368,300,283,253,288,258,178
291,22541,SMITH ST,DOUGLASS,DEGRAW ST,NB,01/10/2012,128,116,75,47,61,141,389,446,343,349,320,358,349,321,316,353,334,351,377,326,301,243,252,198
292,22541,SMITH ST,DOUGLASS,DEGRAW ST,NB,01/11/2012,152,114,85,62,69,153,391,490,423,287,282,290,339,327,333,353,397,404,359,321,301,276,259,211
293,22541,SMITH ST,DOUGLASS,DEGRAW ST,NB,01/12/2012,210,128,80,89,62,143,379,478,396,350,375,340,339,296,335,346,376,318,374,359,302,277,283,252
294,22541,SMITH ST,DOUGLASS,DEGRAW ST,NB,01/13/2012,226,168,109,74,81,147,375,455,391,345,321,348,393,95,0,0,0,0,0,0,0,0,0,0
295,43037,THROOP AVENUE,HALSEY STREET,MACON STREET,NB,01/09/2012,121,60,51,36,46,98,140,421,415,342,275,262,267,299,292,319,343,356,358,288,225,229,155,132
296,43037,THROOP AVENUE,HALSEY STREET,MACON STREET,NB,01/10/2012,100,69,48,42,53,89,167,471,491,337,274,245,269,268,331,365,379,475,478,420,286,215,182,152
297,43037,THROOP AVENUE,HALSEY STREET,MACON STREET,NB,01/11/2012,114,72,56,41,47,91,183,448,432,324,281,251,277,300,310,369,358,373,328,309,274,227,179,136
298,43037,THROOP AVENUE,HALSEY STREET,MACON STREET,NB,01/12/2012,119,73,62,39,48,78,157,390,377,320,271,252,277,281,321,329,391,384,355,326,289,228,203,185
299,43037,THROOP AVENUE,HALSEY STREET,MACON STREET,NB,01/13/2012,107,66,59,50,59,89,175,447,517,528,377,347,372,441,431,487,445,252,0,0,0,0,0,0
